"id","ts","text","country","sentiment"
"330065133734866945","2013-05-02 21:03:54","@randrews Not yet. After I see IRON MAN 3.","ECUADOR","1"
"330065134116544512","2013-05-02 21:03:54","El trailer de Iron Man 3  http://t.co/VmnEe8bZV2","BRAZIL","1"
"330065134498222080","2013-05-02 21:03:55","Iron Man 3 le film le plus abusé de 2013. Il faudrait 30 budget de film français pour le réaliser #VivaAmerica","FRANCE","1"
"330065134905085952","2013-05-02 21:03:55","Iron man 3 por segunda vez con mis papás.","UNITED STATES","1"
"330065135383228417","2013-05-02 21:03:55","RT @downeysvoice: che poi tony stark è un genio della tecnologia e dei computer. robert non ha nemmeno twitter. AHAHAH","ITALY","0"
"330065137144823810","2013-05-02 21:03:55","RT @ActuallyIsTario: Iron Man 3 getting the best of reviews, can't wait to watch that shit!","UNITED ARAB EMIRATES","2"
"330065137916600321","2013-05-02 21:03:55","@conticonstanza Iron Man 3 ?","","1"
"330065139384602624","2013-05-02 21:03:56","I wanna do something tonight. Perhaps iron man 3 😁","UNITED STATES","1"
"330065143989940224","2013-05-02 21:03:57","Iron man 3 😳","UNITED STATES","1"
"330065144405168133","2013-05-02 21:03:57","Watched avengers then iron man 3 today... Day well spent #regretnothing","","2"
"330065144631660544","2013-05-02 21:03:57","@SupSrsRAGER Hey tommorow, sense im going to be Iron Man for the movie, can i get admin :3","","2"
"330065144891727872","2013-05-02 21:03:57","neyse asil mevzuya donelim bugun iron man 3 vizyona giriyor ehey.","TURKEY","1"
"330065145084649472","2013-05-02 21:03:57","Finally home! Now time to take a nap and then out to see Iron Man 3 tonight!","","1"
"330065146313576448","2013-05-02 21:03:57","Iron Man 3 is a significant improvement on the last one. Spectacular, stylish and very funny! #cinema #ironman3","UNITED KINGDOM","2"
"330065146590420992","2013-05-02 21:03:57","Iron Man Marathon &lt;3 http://t.co/P0bwG1HIWv","UNITED STATES","1"
"330065146607190016","2013-05-02 21:03:58","RT @JoIssa: &lt;3 RT @Grael25: Ayer me vi Iron Man 3 http://t.co/nIkSVRSIeX http://t.co/pH65n5H6zI","VENEZUELA","1"
"330065146888200192","2013-05-02 21:03:57","RT @cityofforks: ""El mundo no es perfecto, pero no tenemos otro"" - Tony Stark.","MEXICO","0"
"330065147064373248","2013-05-02 21:03:58","Iron man 3 was fucking sick.","MOROCCO","0"
"330065147739648000","2013-05-02 21:03:58","Rebecca Hall: antes de Iron Man 3 | RollingStone Argentina  http://t.co/TXymKOUhVu","ARGENTINA","1"
"330065150952497152","2013-05-02 21:03:58","Iron man 3 tonight!!!!","UNITED STATES","1"
"330065151401275392","2013-05-02 21:03:59","RT @cityofforks: ""Uno vive cosas y luego se olvida"" - Tony Stark.","UNITED STATES","0"
"330065152667959298","2013-05-02 21:03:59","i wanna go see iron man 3 😣","UNITED STATES","1"
"330065153053827073","2013-05-02 21:03:59","Is it acceptable to miss school to watch Iron Man 3?","","1"
"330065153406144512","2013-05-02 21:03:59","Good Night, Tomorrow promises to be brighter. Friday Date Nights start 2moro. Go crazy with it. And ooh Iron Man 3... http://t.co/IiYb6cTKsv","ZIMBABWE","1"
"330065156199571456","2013-05-02 21:04:00","@Babylon5_FAN :) http://t.co/0KwOeE1xhh","ECUADOR","1"
"330065156501544960","2013-05-02 21:04:00","I get to see Iron Man 3 at 9 pM TONIGHT IM SO EXCITED","CANADA","2"
"330065159785701376","2013-05-02 21:04:01","Iron man 3 tmm ?","UNITED STATES","1"
"330065159789879297","2013-05-02 21:04:01","RT @BestMovieLine: ""It's an imperfect world, but it's the only one we got."" -Robert Downey Jr. 'Iron Man' 2008","","0"
"330065166987325440","2013-05-02 21:04:02","Ironman 3 es, de las tres, la mejor. Rápida, con mayor protagonismo de Tony Stark y enormes efectos visuales. Muy buena.","SPAIN","0"
"330065169575186434","2013-05-02 21:04:03","Iron Man 3 looks good","UNITED STATES","2"
"330065170602795010","2013-05-02 21:04:03","Iron Man 3 premieres tonight!! 😎","","1"
"330065171143856129","2013-05-02 21:04:03","RT @cityofforks: Situación Sentimental: Esperando Iron Man 3.","UNITED STATES","1"
"330065171903025152","2013-05-02 21:04:04","Guess somebody has been watching Iron Man 3. http://t.co/LHDrtKVFZj","","1"
"330065172418936834","2013-05-02 21:04:04","RT @Nat_Dum: Iron Man 3 looks sooooo tight.","UNITED STATES","1"
"330065175577243648","2013-05-02 21:04:04","I wanna go see Iron Man 3 tonight..","UNITED STATES","1"
"330065176336424961","2013-05-02 21:04:05","Iron man 3 tonight @ 12:00am...","UNITED STATES","1"
"330065176982335488","2013-05-02 21:04:05","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","","1"
"330065181365399552","2013-05-02 21:04:06","Iron Man 3 premier today! #Excited #FirstShow","UNITED STATES","2"
"330065182334259201","2013-05-02 21:04:06","RT @AbbyMichelle345: Iron man 3 tonight 😍","","1"
"330065184867631104","2013-05-02 21:04:07","I wanna see iron man 3 tomorrow 😩","","1"
"330065186293702658","2013-05-02 21:04:07","http://t.co/EPtOw4MNY7 Iron Man 3 Versión Tailandesa","UNITED STATES","1"
"330065186440478721","2013-05-02 21:04:07","Going to see iron man 3!!!!!!!!!!","CANADA","1"
"330065191687557120","2013-05-02 21:04:08","Tomorow i will watch iron man 3","","2"
"330065194631974912","2013-05-02 21:04:09","I want to watch Iron Man 3!!!!","UNITED STATES","2"
"330065195869298688","2013-05-02 21:04:09","So ready for Iron Man 3 tonight! http://t.co/tSevNwEaZ1","UNITED STATES","2"
"330065196456480770","2013-05-02 21:04:09","RT @vickycela: Want to go watch Iron Man 3 tonights at midnight...anyone down?!","UNITED STATES","1"
"330065198159372290","2013-05-02 21:04:10","@shershot99 http://t.co/0KwOeE1xhh :)","ECUADOR","1"
"330065200105533440","2013-05-02 21:04:10","I am ready for Iron Man 3!!! #2nitebaby #excited 😃","","2"
"330065201154109440","2013-05-02 21:04:10","I wanna see iron man 3","UNITED STATES","1"
"330065201498054657","2013-05-02 21:04:11","Pretty excited for Iron Man 3 tonight","UNITED STATES","2"
"330065206887714816","2013-05-02 21:04:12","I'm going to go watch iron man 3 idc if I go alone.! Lol","UNITED STATES","1"
"330065208385089536","2013-05-02 21:04:12","@FallsLondonWood  Musica e tt *----*    Vc ja viu iron man 3 u.u eu to doida pra ver *o*","UNITED STATES","1"
"330065209098113026","2013-05-02 21:04:12","looking forward too saturday bc iron man 3","UNITED STATES","0"
"330065209370742786","2013-05-02 21:04:12","Supposely seeing Iron Man 3 at 9","UNITED STATES","1"
"330065210251567104","2013-05-02 21:04:13","Lovee Tony stark! @IronMan3Movie http://t.co/8Hguc3hTQ4","","0"
"330065211736326145","2013-05-02 21:04:13","RT @cityofforks: La perfección no existe, pero va a existir cuando Johnny Depp y Robert Downey Jr. hagan una pelicula juntos.","UNITED STATES","1"
"330065212701020161","2013-05-02 21:04:13","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","CANADA","1"
"330065212952678401","2013-05-02 21:04:13","@PlayXBLA I'm going to see iron man 3 at battleblock theater hope I don't get caught by the cat guards or harry #xblatweet","","2"
"330065217100845056","2013-05-02 21:04:14","Can't wait for Iron Man 3 !!!!😃😃😜😜 http://t.co/gGbbfU1864","","1"
"330065220670193665","2013-05-02 21:04:15","Tony Stark for President!!! http://t.co/uUYBI5DDiC","SWEDEN","0"
"330065222540881920","2013-05-02 21:04:16","Mensaje pa la AN! Pa q sean serios! RT  @6toPoderweb: Gwyneth Paltrow: ""No discutan, practiquen sexo oral"" http://t.co/LaJ1dQWv61""","VENEZUELA","1"
"330065222909968384","2013-05-02 21:04:16","RT @jovemnerd: Falem o que quiser de Iron Man 3, mas Brian Tyler mandou MUITO na trilha sonora! http://t.co/qv4zEK2GoK","BRAZIL","1"
"330065228278665217","2013-05-02 21:04:17","quiero ver iron man 3","","1"
"330065228375154688","2013-05-02 21:04:17","@cckia27 I'm good Chiara thanks. How are you? Did you enjoy iron man 3? Xx","","2"
"330065228425478144","2013-05-02 21:04:17","Aliás, fui ver Iron man 3 e nem gostei muito.","BRAZIL","1"
"330065229276909568","2013-05-02 21:04:17","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED ARAB EMIRATES","1"
"330065232275841024","2013-05-02 21:04:18","Iron Man 3 was decent!!","","2"
"330065232858845184","2013-05-02 21:04:18","Americans! Go see Iron Man 3 if you like that sort of thing. It’s brilliant. (Came out last week in the UK.)","UNITED KINGDOM","2"
"330065234276519936","2013-05-02 21:04:18","Iron man 3 tomorrow tho ....who goin to see it?","UNITED STATES","1"
"330065236176547840","2013-05-02 21:04:19","I hate that I have to work tonight and it's iron man 3's midnight premiere","UNITED STATES","0"
"330065241222283264","2013-05-02 21:04:20","Iron man 3 with my mom &gt;&gt;&gt;&gt; bars","ECUADOR","1"
"330065243059417088","2013-05-02 21:04:20","who wants to go to the iron man 3 premiere tonight?🙊😎","UNITED STATES","1"
"330065249929658368","2013-05-02 21:04:22","@dbbandit That kid is a MUTIE! - Marvel comics Nutbags.","UNITED STATES","2"
"330065253406748672","2013-05-02 21:04:23","RT @jordankoehn1: All I want to do is go see Iron Man 3","","2"
"330065254119772160","2013-05-02 21:04:23","Iron man 3 tonight with my bestfriend @daavinnaa 😊","UNITED STATES","1"
"330065260532871168","2013-05-02 21:04:25","RT @TripleOmusic: Iron Man 3 ... *sigh*","UNITED STATES","1"
"330065263968010240","2013-05-02 21:04:25","@Mdnate :) http://t.co/0KwOeE1xhh","ECUADOR","1"
"330065264018325507","2013-05-02 21:04:25","RT @tensoblog: A UNICA COISA QUE EU NAO GOSTEI NO HOMEM DE FERRO 3 É QUE A MULHER DO TONY STARK MORRE","BRAZIL","0"
"330065265071095808","2013-05-02 21:04:26","IRON MAN 3 IN 4 HOURS!!!!!","UNITED STATES","1"
"330065265960304640","2013-05-02 21:04:26","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330065266190987265","2013-05-02 21:04:26","Angry Birds Friends walkthrough: Become billionaire Tony Stark as Iron Man in this fast-paced, endless r... http://t.co/8HjAEsxwZZ","","1"
"330065267294076929","2013-05-02 21:04:26","Sniper Shooter by Fun Games for Free walkthrough: Become billionaire Tony Stark as Iron Man in this fast... http://t.co/gguVbEUF56","","1"
"330065272364998657","2013-05-02 21:04:27","RT @paul_bowler: #IronMan 3 begins Marvel’s second wave of movies in fine style Iron Man 3 Film Review Sci-Fi Jubilee http://t.co/JurYsxZLY…","MOROCCO","2"
"330065272700542977","2013-05-02 21:04:27","It was nice of crime to give Tony Stark the day off so he could promote his movie.","","0"
"330065274374074368","2013-05-02 21:04:28","RT @EScott_34: Iron Man 3 this weekend","","1"
"330065275754012672","2013-05-02 21:04:28","Iron man 3 this evening.","ECUADOR","1"
"330065277956009984","2013-05-02 21:04:29","RT @cityofforks: La perfección no existe, pero va a existir cuando Johnny Depp y Robert Downey Jr. hagan una pelicula juntos.","SPAIN","1"
"330065283567992833","2013-05-02 21:04:30","The only reason i want to see iron man 3 asap is becuz i kno some poopstain is gonna spoil it for me","UNITED STATES","2"
"330065286445297664","2013-05-02 21:04:31","Freaking ecology final was rindonkulous!! :(( will just have to eat my anger away and enjoy the midnight premiere of iron man 3","UNITED KINGDOM","2"
"330065287619682304","2013-05-02 21:04:31","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","FRANCE","1"
"330065288559218688","2013-05-02 21:04:31","IM GOINGTO SEE IRON MAN 3 TONIGHT!!!!!!!!","","1"
"330065289750405120","2013-05-02 21:04:32","“@TiffanyBenitez6: I wanna see Iron Man 3 Tomorrow.”","","1"
"330065293273612291","2013-05-02 21:04:32","Catch Up for 'Iron Man 3' in 3 Minutes: [nationalpost] http://t.co/KqVHOEf6NE","","1"
"330065295303651328","2013-05-02 21:04:33","Ben Kingsley is one hell of a man","UNITED KINGDOM","0"
"330065296700354560","2013-05-02 21:04:33","Iron man 3. Peliculon. Muero de amor. Como siempre no me defraudan sus peliculas y ESE HOMBRE.","GREENLAND","1"
"330065297417592832","2013-05-02 21:04:33","Iron Man 3 😍","UNITED STATES","1"
"330065297585340418","2013-05-02 21:04:33","jajajajajajajajajaajajajaaaja RT @Grael25: RT JoIssa: &lt;3 RT @Grael25: Ayer me vi Iron Man 3 http://t.co/92FlNmqs77 http://t.co/0LchZ3E5pY","VENEZUELA","1"
"330065299061739523","2013-05-02 21:04:34","Can't wait to see Iron Man 3, starring my favorite actor.....Eamon Downey Jr.","CANADA","2"
"330065301364416512","2013-05-02 21:04:34","Iron Man Marathon &lt;3 http://t.co/Nf9nT9Wowu","UNITED STATES","1"
"330065307400028160","2013-05-02 21:04:36","Iron Man 3 estuvo muy buena!","ARGENTINA","1"
"330065307769114624","2013-05-02 21:04:36","Iron Man 3 tonight, anyone?","UNITED STATES","1"
"330065309920796672","2013-05-02 21:04:36","Yea,I'm seein it tmrw :D""@SlimAlooma: See Iron Man 3 instead.....lol ""@thelmaposh: This movie is pissing me off,but I have to finish it.","MOROCCO","1"
"330065314798764033","2013-05-02 21:04:38","Iron Man 3 could not look more B-A.","UNITED STATES","1"
"330065316212273154","2013-05-02 21:04:38","I wish I was @Ellinore_29 &amp; seeing Iron Man 3 tonight..","UNITED STATES","2"
"330065326811250690","2013-05-02 21:04:40","Iron man 3 fantastic movie","GREECE","2"
"330065332138037248","2013-05-02 21:04:42","@DMAK333 @Hershey_Babu Iron man 3 or pain and gain?","UNITED STATES","0"
"330065333870268417","2013-05-02 21:04:42","Never mind last day of school, I'm going to see Iron Man 3 tomorrow. #excited","","1"
"330065333975130113","2013-05-02 21:04:42","Pretty awesome IRON MAN 3 is being shown tonight in Morehead","","2"
"330065335791263744","2013-05-02 21:04:43","Scandal Thursday!!….but I lowkey wanna go see Iron Man 3 although I’m not the biggest Iron Man fan lol","UNITED STATES","0"
"330065338836320256","2013-05-02 21:04:43","Dammit Mandii! You guys in Nairobi have all the fun. :/ RT @MissMandii: Iron man 3 was soooooooooo good, I'm down to watch it again!”","KENYA","1"
"330065340002357248","2013-05-02 21:04:44","Can't wait to see iron man 3 tomorrow👌💃","UNITED STATES","1"
"330065340740534272","2013-05-02 21:04:44","RT @BestMovieLine: ""It's an imperfect world, but it's the only one we got."" -Robert Downey Jr. 'Iron Man' 2008","MOROCCO","0"
"330065341533286402","2013-05-02 21:04:44","Impresionante Iron Man 3","SPAIN","1"
"330065342976114689","2013-05-02 21:04:44","RT @_AndresYoSelf: Can't wait to see Iron Man 3 :)","UNITED STATES","1"
"330065353495420929","2013-05-02 21:04:47","I mean I'm excited for Iron Man 3 but what's the point of waiting 12+ hours in the hot sun when they have quite a few screens playing it?","UNITED STATES","2"
"330065353956798464","2013-05-02 21:04:47","Midnight premiere of Iron Man 3 tonight and I won't be going :(","UNITED STATES","1"
"330065355013775360","2013-05-02 21:04:47","Iron Man 3 is the move for tonight.","CANADA","1"
"330065356062326784","2013-05-02 21:04:47","think im gonna see iron man 3 tomorrow??","UNITED KINGDOM","1"
"330065356158799872","2013-05-02 21:04:47","@itzeel_floores les gustaria ver Iron Man 3 ? Preguntale a Paul.","","1"
"330065358117564416","2013-05-02 21:04:48","Ready to See Iron Man 3 !","UNITED STATES","2"
"330065362987134976","2013-05-02 21:04:49","Iron man 3 midnight premiere tonight! #psyched 🎥🔫💵","UNITED STATES","1"
"330065365298192384","2013-05-02 21:04:50","Marvels Iron Man 3 - TV Spot 10 http://t.co/5gmbtG2Jq3 #video #film","","1"
"330065366275473408","2013-05-02 21:04:50","Just got my ticket for Iron Man 3. Pumped.","UNITED STATES","2"
"330065380355747842","2013-05-02 21:04:53","iron man 3 tonight #pumped","UNITED STATES","1"
"330065384151605248","2013-05-02 21:04:54","I wanna see iron man 3 and 42 and the great gatsby and pain&amp; gain will somebody just be my friend","","2"
"330065385628000258","2013-05-02 21:04:54","So excited for iron man 3","ECUADOR","2"
"330065385892233216","2013-05-02 21:04:54","RT @cityofforks: ""Dios es alguien en otras dimensiones yo solo soy un hombre en una lata"" - Tony Stark.","BRAZIL","0"
"330065386101932032","2013-05-02 21:04:55","I CAN'T WAIT FOR IRON MAN 3 :D","UNITED STATES","1"
"330065388266209282","2013-05-02 21:04:55","RT @DamitaZireva: Iron man 3 was amazing 😳😱😃😁😌","","2"
"330065390925410307","2013-05-02 21:04:56","I liked a @YouTube video http://t.co/AA2NzuR0iE Marvel's Iron Man 3 - TV Spot 10","","0"
"330065391990763520","2013-05-02 21:04:56","Even I'm looking forward to the release of Iron Man 3 in America. They might have an extra post credits scene :D Fingers crossed...","UNITED KINGDOM","2"
"330065394842886145","2013-05-02 21:04:57","I want to see Iron Man 3 #nobootlegs 😒✋","UNITED STATES","2"
"330065396201844736","2013-05-02 21:04:57","Just in time for the release of Iron Man 3, #MarvelHeroes is doing an open beta this weekend!  https://t.co/Qip4VVWXGF","UNITED STATES","2"
"330065398663880705","2013-05-02 21:04:58","I want to watch Iron Man 3 tomorrow but I don't have anyone that can take to the theater..  :(","UNITED STATES","2"
"330065399649538048","2013-05-02 21:04:58","I want to go see Iron Man 3","","2"
"330065401323089920","2013-05-02 21:04:58","TODAY: Midnight Showings of Iron Man 3! http://t.co/vRZGHU7lga","UNITED STATES","1"
"330065403940319232","2013-05-02 21:04:59","@lookitmoves Gotcha.  I'm doing the opposite, GRANDMASTER this evening, IRON MAN 3 tomorrow.","UNITED STATES","1"
"330065404812726272","2013-05-02 21:04:59","RT @annelizabethhhh: Iron Man 3 doe","","1"
"330065404951134208","2013-05-02 21:04:59","RT @reemymb: Iron Man 3 was EPIC!","","2"
"330065406133944320","2013-05-02 21:04:59","RT @SeanOwens92: Iron man 1 tonight, number 2 tomorrow then off to see 3! #Updating","","1"
"330065408163983360","2013-05-02 21:05:00","jo a tony stark ej kej iron man je nadobro muj nejoblibenejsi superhero. hlavne diky svymu smyslu pro humor","GREECE","2"
"330065409573269504","2013-05-02 21:05:00","RT @FakeEyes22: Director of Iron Man 3, in case you forgot. http://t.co/JyLVREUc5F","UNITED STATES","1"
"330065412798676993","2013-05-02 21:05:01","RT @hamsandcastle: An awesome thing you could do at the midnight premiere of Iron Man 3 tonight is not shoot/blow up/stab/maim everyone at …","","0"
"330065415109767168","2013-05-02 21:05:01","óbvio q o mais sexy é o Robert Downey Jr.","CHILE","2"
"330065415155892225","2013-05-02 21:05:01","Iron Man 3 😍 #must #see","","1"
"330065415881506818","2013-05-02 21:05:02","I unlocked the Marvel's Iron Man 3 Coming Soon sticker on #GetGlue! http://t.co/bxCtmGeJmv","MEXICO","1"
"330065416196067328","2013-05-02 21:05:02","@yoturmotor Keep Calm and WATCH IRON MAN 3","UNITED STATES","2"
"330065420172271618","2013-05-02 21:05:03","RT @cityofforks: ""Uno vive cosas y luego se olvida"" - Tony Stark.","COLOMBIA","0"
"330065423401889792","2013-05-02 21:05:03","Off to work! But iron man 3 tonight with my boys!","","1"
"330065425192853504","2013-05-02 21:05:04","Iron Man 3, favourite out of the 3, the humour was just brilliant","UNITED KINGDOM","2"
"330065426258223104","2013-05-02 21:05:04","I really wanna go see Iron Man 3","ECUADOR","1"
"330065426371452928","2013-05-02 21:05:04","RT @natxiiz: I wanna go see Iron Man 3 tonight..","UNITED STATES","1"
"330065426912518146","2013-05-02 21:05:04","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/ke589wfzOW","PAKISTAN","1"
"330065428653146112","2013-05-02 21:05:05","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/QyPQWGA4dZ","THAILAND","1"
"330065429311660036","2013-05-02 21:05:05","iron man 3 again tonight sdkfjjsdhksjghsffjgl","UNITED STATES","1"
"330065430272163841","2013-05-02 21:05:05","Closing the premiere of Iron Man 3... Can I get a hell yeah from @_KenDixon?","ECUADOR","0"
"330065432264441856","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/i6fMJbn13d","UNITED STATES","1"
"330065432369303552","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/2EJtib3A1h","GREENLAND","1"
"330065432860033024","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/7x0kvljCYP","PAKISTAN","1"
"330065432948133889","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/xcUygQjYUf","","1"
"330065432994254850","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/3M5SnmGpYl","UNITED KINGDOM","1"
"330065433413709825","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/XAia6c9YJu","","1"
"330065433787002880","2013-05-02 21:05:06","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/Fp7q3pOZFx","","1"
"330065435154337792","2013-05-02 21:05:06","Not looking forward to Iron Man 3 coming out tonight, especially since I have to deal with the hype and impatience behind the register!","UNITED STATES","2"
"330065436408438784","2013-05-02 21:05:07","Who's wearing their ""Alter Ego"" shirt to Iron Man 3 tonight and this weekend?! #afterhoursagenda @… http://t.co/0U8tju6Oiq","UNITED STATES","0"
"330065437079531521","2013-05-02 21:05:07","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/Fn6R4kLTil","","1"
"330065437171781634","2013-05-02 21:05:07","RT @cityofforks: ""Dios es alguien en otras dimensiones yo solo soy un hombre en una lata"" - Tony Stark.","ARGENTINA","0"
"330065439340257281","2013-05-02 21:05:07","I really wanna see Iron Man 3 tonight","UNITED STATES","1"
"330065440992796672","2013-05-02 21:05:08","RT @DavidTabango: It would be awesome if i could go see Iron Man 3 at midnight","UNITED STATES","2"
"330065441802317824","2013-05-02 21:05:08","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/nb6G48HOuo","","1"
"330065442381107200","2013-05-02 21:05:08","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330065445099032576","2013-05-02 21:05:09","Iron Man 3!!","UNITED STATES","1"
"330065448127328256","2013-05-02 21:05:09","Midnight showing if Iron Man 3! You jelly?","","1"
"330065448165064704","2013-05-02 21:05:09","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/tzZsbrCStx","","1"
"330065448311877634","2013-05-02 21:05:09","Demain je vais voir Iron Man 3 Avec Shlagito","GREECE","1"
"330065448559329283","2013-05-02 21:05:09","Who's wearing their ""Alter Ego"" shirt to Iron Man 3 tonight and this weekend?! #afterhoursagenda http://t.co/IqrBY84V4d","UNITED STATES","0"
"330065449234595840","2013-05-02 21:05:10","Iron Man 3 enfin vu et toujours aussi amoureuse !","","1"
"330065451033952256","2013-05-02 21:05:10","I CAN ALSO FOLLOW TONY STARK. T'IS A GLORIOUS DAY!","","1"
"330065453051424768","2013-05-02 21:05:10","RT @cityofforks: ""El mundo no es perfecto, pero no tenemos otro"" - Tony Stark.","MEXICO","0"
"330065453202423808","2013-05-02 21:05:11","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","GREENLAND","1"
"330065454200672256","2013-05-02 21:05:11","'Iron Man 3' Interview: Don Cheadle Buddies Up With Robert Downey Jr. 400","GREECE","1"
"330065456100687875","2013-05-02 21:05:11","I wanna go see iron man 3 tonight","UNITED STATES","1"
"330065457606430720","2013-05-02 21:05:12","RT @ARenaejones: Like fuck all of you going to see iron man 3. I hope you niggas joke on that extra large popcorn with your fat ass","UNITED STATES","2"
"330065460353703936","2013-05-02 21:05:12","RT @HanginTom: Iron man 3 is gonna be soooooooo tight","UNITED STATES","1"
"330065461838479360","2013-05-02 21:05:13","RT @lousbravery: robert downey jr. é dbgbsvf. cioé io lo adoro.","GREECE","1"
"330065462673166338","2013-05-02 21:05:13","I'm passing on iron man 3..I'm just going to wait and watch it on the Internet","UNITED STATES","2"
"330065465219088386","2013-05-02 21:05:13","Preparing myself for iron man 3 tomorrow by watching the first 2. #letsgo #ironman3","UNITED STATES","1"
"330065465978277889","2013-05-02 21:05:14","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/mSiWcW4dbg","","1"
"330065466427060225","2013-05-02 21:05:14","RT @jadebowyer: Here's what super hot Gwyneth told me  about date nights with Chris: http://t.co/cxRyl5lsqU via @EntNewsShowbiz","UNITED KINGDOM","2"
"330065467567927296","2013-05-02 21:05:14","I unlocked the Marvel's Iron Man 3 Coming Soon sticker on #GetGlue! http://t.co/2mGfzGFQug","","1"
"330065469828644864","2013-05-02 21:05:14","RT @laverdadweb: Iron Man 3 llega mañana a los cines de Estados Unidos http://t.co/MCdyCEz79X #ArteyOcioLV","VENEZUELA","1"
"330065470541672448","2013-05-02 21:05:15","Go to bed early since I have a test tomorrow? Or stay up all night and go to Iron man 3 with my homie? Hmm... MOVIE!! #yolo @So_Bad_Ash","","1"
"330065474354302976","2013-05-02 21:05:16","y sigo sin ver iron man 3 que parte de quiero ver a robert downey jr no entienden","","0"
"330065474555617280","2013-05-02 21:05:16","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/oUFoT5qY8H","","1"
"330065475520307200","2013-05-02 21:05:16","Robert Downey Jr. diz que ponto forte de 'Homem de Ferro' são os vilões http://t.co/nnzyiHRUiq","BRAZIL","1"
"330065476292050944","2013-05-02 21:05:16","Iron Man 3 (2013) http://t.co/ItTA3FGmLK #IMDb","UNITED KINGDOM","1"
"330065476409495552","2013-05-02 21:05:16","“@PhillyDaBoss323: Iron man 3 tomorrow tho ....who goin to see it?”","","1"
"330065476719869952","2013-05-02 21:05:16","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED KINGDOM","1"
"330065477030264832","2013-05-02 21:05:16","I rated Iron Man 3 10/10 http://t.co/I7QRINwsVf #IMDb","IRAQ","1"
"330065477663596544","2013-05-02 21:05:16","Debating on going to see Iron Man 3 tonight with the friends. I'm not an Iron Man fan but they are hardcore fans. I'll feel left out. lol","UNITED STATES","2"
"330065477747478531","2013-05-02 21:05:16","RT @RockBottom_CoMo: Less than 48 hours to Free ComIc Book Day and less than 12 hours until Iron Man 3!!! What a week!","UNITED STATES","0"
"330065478917697536","2013-05-02 21:05:17","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend http://t.co/VQvODAJUMK","","1"
"330065481098731520","2013-05-02 21:05:17","Iron man 3 tonight for midnight release 😊👏👏👏👌","CANADA","1"
"330065481602039810","2013-05-02 21:05:17","RT @MovieHumor: In ""The Avengers"", Tony Stark can be seen wearing a Black Sabbath T-shirt. Black Sabbath is better known for their song ""Ir…","CANADA","0"
"330065485381115906","2013-05-02 21:05:18","net terug van de film iron man 3 te gekk!!!!!","","1"
"330065487318888448","2013-05-02 21:05:19","Robert Downey Jr. diz que ponto forte de 'Homem de Ferro' são os vilões http://t.co/0TLfRRwszG","BRAZIL","1"
"330065489508323328","2013-05-02 21:05:19","""@not1ofyourfans: @dbbandit That kid is a MUTIE! - Marvel comics Nutbags."" Lol","UNITED STATES","2"
